strip,hrsPin,iEta,vfatId,vfatCh
199,61,3,13,48
198,63,3,13,50
197,65,3,13,52
196,67,3,13,54
195,69,3,13,56
194,71,3,13,58
193,73,3,13,60
192,75,3,13,62
191,79,3,13,64
190,81,3,13,66
189,83,3,13,68
188,85,3,13,70
187,87,3,13,72
186,89,3,13,74
185,91,3,13,76
184,93,3,13,78
183,95,3,13,80
182,97,3,13,82
181,101,3,13,84
180,103,3,13,86
179,105,3,13,88
178,107,3,13,90
177,109,3,13,92
176,111,3,13,94
175,113,3,13,96
174,115,3,13,98
173,117,3,13,100
172,119,3,13,102
171,123,3,13,104
170,125,3,13,106
169,127,3,13,108
168,129,3,13,110
167,131,3,13,112
166,133,3,13,114
165,135,3,13,116
164,137,3,13,118
163,139,3,13,120
162,141,3,13,122
161,145,3,13,124
160,147,3,13,126
224,8,3,13,1
225,10,3,13,3
226,14,3,13,5
227,16,3,13,7
228,18,3,13,9
229,20,3,13,11
230,22,3,13,13
231,24,3,13,15
232,26,3,13,17
233,28,3,13,19
234,30,3,13,21
235,32,3,13,23
236,36,3,13,25
237,38,3,13,27
238,40,3,13,29
239,42,3,13,31
240,44,3,13,33
241,46,3,13,35
242,48,3,13,37
243,50,3,13,39
244,52,3,13,41
245,54,3,13,43
246,58,3,13,45
247,60,3,13,47
248,62,3,13,49
249,64,3,13,51
250,66,3,13,53
251,68,3,13,55
252,70,3,13,57
253,72,3,13,59
254,74,3,13,61
255,76,3,13,63
128,80,3,13,65
129,82,3,13,67
130,84,3,13,69
131,86,3,13,71
132,88,3,13,73
133,90,3,13,75
134,92,3,13,77
135,94,3,13,79
136,96,3,13,81
137,98,3,13,83
138,102,3,13,85
139,104,3,13,87
140,106,3,13,89
141,108,3,13,91
142,110,3,13,93
143,112,3,13,95
144,114,3,13,97
145,116,3,13,99
146,118,3,13,101
147,120,3,13,103
148,124,3,13,105
149,126,3,13,107
150,128,3,13,109
151,130,3,13,111
152,132,3,13,113
153,134,3,13,115
154,136,3,13,117
155,138,3,13,119
156,140,3,13,121
157,142,3,13,123
158,146,3,13,125
159,148,3,13,127
224,8,3,13,1
225,10,3,13,3
226,14,3,13,5
227,16,3,13,7
228,18,3,13,9
229,20,3,13,11
230,22,3,13,13
231,24,3,13,15
232,26,3,13,17
233,28,3,13,19
234,30,3,13,21
235,32,3,13,23
236,36,3,13,25
237,38,3,13,27
238,40,3,13,29
239,42,3,13,31
240,44,3,13,33
241,46,3,13,35
242,48,3,13,37
243,50,3,13,39
244,52,3,13,41
245,54,3,13,43
246,58,3,13,45
247,60,3,13,47
248,62,3,13,49
249,64,3,13,51
250,66,3,13,53
251,68,3,13,55
252,70,3,13,57
253,72,3,13,59
254,74,3,13,61
255,76,3,13,63
128,80,3,13,65
129,82,3,13,67
130,84,3,13,69
131,86,3,13,71
132,88,3,13,73
133,90,3,13,75
134,92,3,13,77
135,94,3,13,79
136,96,3,13,81
137,98,3,13,83
138,102,3,13,85
139,104,3,13,87
140,106,3,13,89
141,108,3,13,91
142,110,3,13,93
143,112,3,13,95
144,114,3,13,97
145,116,3,13,99
146,118,3,13,101
147,120,3,13,103
148,124,3,13,105
149,126,3,13,107
150,128,3,13,109
151,130,3,13,111
152,132,3,13,113
153,134,3,13,115
154,136,3,13,117
155,138,3,13,119
156,140,3,13,121
157,142,3,13,123
158,146,3,13,125
159,148,3,13,127
351,7,3,21,0
350,9,3,21,2
349,13,3,21,4
348,15,3,21,6
347,17,3,21,8
346,19,3,21,10
345,21,3,21,12
344,23,3,21,14
343,25,3,21,16
342,27,3,21,18
341,29,3,21,20
340,31,3,21,22
339,35,3,21,24
338,37,3,21,26
337,39,3,21,28
336,41,3,21,30
335,43,3,21,32
334,45,3,21,34
333,47,3,21,36
332,49,3,21,38
331,51,3,21,40
330,53,3,21,42
329,57,3,21,44
328,59,3,21,46
327,61,3,21,48
326,63,3,21,50
325,65,3,21,52
324,67,3,21,54
323,69,3,21,56
322,71,3,21,58
321,73,3,21,60
320,75,3,21,62
319,79,3,21,64
318,81,3,21,66
317,83,3,21,68
316,85,3,21,70
315,87,3,21,72
314,89,3,21,74
313,91,3,21,76
312,93,3,21,78
311,95,3,21,80
310,97,3,21,82
309,101,3,21,84
308,103,3,21,86
307,105,3,21,88
306,107,3,21,90
305,109,3,21,92
304,111,3,21,94
303,113,3,21,96
302,115,3,21,98
301,117,3,21,100
300,119,3,21,102
299,123,3,21,104
298,125,3,21,106
297,127,3,21,108
296,129,3,21,110
295,131,3,21,112
294,133,3,21,114
293,135,3,21,116
292,137,3,21,118
291,139,3,21,120
290,141,3,21,122
289,145,3,21,124
288,147,3,21,126
351,7,3,21,0
350,9,3,21,2
349,13,3,21,4
348,15,3,21,6
347,17,3,21,8
346,19,3,21,10
345,21,3,21,12
344,23,3,21,14
343,25,3,21,16
342,27,3,21,18
341,29,3,21,20
340,31,3,21,22
339,35,3,21,24
338,37,3,21,26
337,39,3,21,28
336,41,3,21,30
335,43,3,21,32
334,45,3,21,34
333,47,3,21,36
332,49,3,21,38
331,51,3,21,40
330,53,3,21,42
329,57,3,21,44
328,59,3,21,46
327,61,3,21,48
326,63,3,21,50
325,65,3,21,52
324,67,3,21,54
323,69,3,21,56
322,71,3,21,58
321,73,3,21,60
320,75,3,21,62
319,79,3,21,64
318,81,3,21,66
317,83,3,21,68
316,85,3,21,70
315,87,3,21,72
314,89,3,21,74
313,91,3,21,76
312,93,3,21,78
311,95,3,21,80
310,97,3,21,82
309,101,3,21,84
308,103,3,21,86
307,105,3,21,88
306,107,3,21,90
305,109,3,21,92
304,111,3,21,94
303,113,3,21,96
302,115,3,21,98
301,117,3,21,100
300,119,3,21,102
299,123,3,21,104
298,125,3,21,106
297,127,3,21,108
296,129,3,21,110
295,131,3,21,112
294,133,3,21,114
293,135,3,21,116
292,137,3,21,118
291,139,3,21,120
290,141,3,21,122
289,145,3,21,124
288,147,3,21,126
352,8,3,21,1
353,10,3,21,3
354,14,3,21,5
355,16,3,21,7
356,18,3,21,9
357,20,3,21,11
358,22,3,21,13
359,24,3,21,15
360,26,3,21,17
361,28,3,21,19
362,30,3,21,21
363,32,3,21,23
364,36,3,21,25
365,38,3,21,27
366,40,3,21,29
367,42,3,21,31
368,44,3,21,33
369,46,3,21,35
370,48,3,21,37
371,50,3,21,39
372,52,3,21,41
373,54,3,21,43
374,58,3,21,45
375,60,3,21,47
376,62,3,21,49
377,64,3,21,51
378,66,3,21,53
379,68,3,21,55
380,70,3,21,57
381,72,3,21,59
382,74,3,21,61
383,76,3,21,63
256,80,3,21,65
257,82,3,21,67
258,84,3,21,69
259,86,3,21,71
260,88,3,21,73
261,90,3,21,75
262,92,3,21,77
263,94,3,21,79
264,96,3,21,81
265,98,3,21,83
266,102,3,21,85
267,104,3,21,87
268,106,3,21,89
269,108,3,21,91
270,110,3,21,93
271,112,3,21,95
272,114,3,21,97
273,116,3,21,99
274,118,3,21,101
275,120,3,21,103
276,124,3,21,105
277,126,3,21,107
278,128,3,21,109
279,130,3,21,111
280,132,3,21,113
281,134,3,21,115
282,136,3,21,117
283,138,3,21,119
284,140,3,21,121
285,142,3,21,123
286,146,3,21,125
287,148,3,21,127
352,8,3,21,1
353,10,3,21,3
354,14,3,21,5
355,16,3,21,7
356,18,3,21,9
357,20,3,21,11
358,22,3,21,13
359,24,3,21,15
360,26,3,21,17
361,28,3,21,19
362,30,3,21,21
363,32,3,21,23
364,36,3,21,25
365,38,3,21,27
366,40,3,21,29
367,42,3,21,31
368,44,3,21,33
369,46,3,21,35
370,48,3,21,37
371,50,3,21,39
372,52,3,21,41
373,54,3,21,43
374,58,3,21,45
375,60,3,21,47
376,62,3,21,49
377,64,3,21,51
378,66,3,21,53
379,68,3,21,55
380,70,3,21,57
381,72,3,21,59
382,74,3,21,61
383,76,3,21,63
256,80,3,21,65
257,82,3,21,67
258,84,3,21,69
259,86,3,21,71
260,88,3,21,73
261,90,3,21,75
262,92,3,21,77
263,94,3,21,79
264,96,3,21,81
265,98,3,21,83
266,102,3,21,85
267,104,3,21,87
268,106,3,21,89
269,108,3,21,91
270,110,3,21,93
271,112,3,21,95
272,114,3,21,97
273,116,3,21,99
274,118,3,21,101
275,120,3,21,103
276,124,3,21,105
277,126,3,21,107
278,128,3,21,109
279,130,3,21,111
280,132,3,21,113
281,134,3,21,115
282,136,3,21,117
283,138,3,21,119
284,140,3,21,121
285,142,3,21,123
286,146,3,21,125
287,148,3,21,127
95,7,2,6,0
94,9,2,6,2
93,13,2,6,4
92,15,2,6,6
91,17,2,6,8
90,19,2,6,10
89,21,2,6,12
88,23,2,6,14
87,25,2,6,16
86,27,2,6,18
85,29,2,6,20
84,31,2,6,22
83,35,2,6,24
82,37,2,6,26
81,39,2,6,28
80,41,2,6,30
79,43,2,6,32
78,45,2,6,34
77,47,2,6,36
76,49,2,6,38
75,51,2,6,40
74,53,2,6,42
73,57,2,6,44
72,59,2,6,46
71,61,2,6,48
70,63,2,6,50
69,65,2,6,52
68,67,2,6,54
67,69,2,6,56
66,71,2,6,58
65,73,2,6,60
64,75,2,6,62
63,79,2,6,64
62,81,2,6,66
61,83,2,6,68
60,85,2,6,70
59,87,2,6,72
58,89,2,6,74
57,91,2,6,76
56,93,2,6,78
55,95,2,6,80
54,97,2,6,82
53,101,2,6,84
52,103,2,6,86
51,105,2,6,88
50,107,2,6,90
49,109,2,6,92
48,111,2,6,94
47,113,2,6,96
46,115,2,6,98
45,117,2,6,100
44,119,2,6,102
43,123,2,6,104
42,125,2,6,106
41,127,2,6,108
40,129,2,6,110
39,131,2,6,112
38,133,2,6,114
37,135,2,6,116
36,137,2,6,118
35,139,2,6,120
34,141,2,6,122
33,145,2,6,124
32,147,2,6,126
95,7,2,6,0
94,9,2,6,2
93,13,2,6,4
92,15,2,6,6
91,17,2,6,8
90,19,2,6,10
89,21,2,6,12
88,23,2,6,14
87,25,2,6,16
86,27,2,6,18
85,29,2,6,20
84,31,2,6,22
83,35,2,6,24
82,37,2,6,26
81,39,2,6,28
80,41,2,6,30
79,43,2,6,32
78,45,2,6,34
77,47,2,6,36
76,49,2,6,38
75,51,2,6,40
74,53,2,6,42
73,57,2,6,44
72,59,2,6,46
71,61,2,6,48
70,63,2,6,50
69,65,2,6,52
68,67,2,6,54
67,69,2,6,56
66,71,2,6,58
65,73,2,6,60
64,75,2,6,62
63,79,2,6,64
62,81,2,6,66
61,83,2,6,68
60,85,2,6,70
59,87,2,6,72
58,89,2,6,74
57,91,2,6,76
56,93,2,6,78
55,95,2,6,80
54,97,2,6,82
53,101,2,6,84
52,103,2,6,86
51,105,2,6,88
50,107,2,6,90
49,109,2,6,92
48,111,2,6,94
47,113,2,6,96
46,115,2,6,98
45,117,2,6,100
44,119,2,6,102
43,123,2,6,104
42,125,2,6,106
41,127,2,6,108
40,129,2,6,110
39,131,2,6,112
38,133,2,6,114
37,135,2,6,116
36,137,2,6,118
35,139,2,6,120
34,141,2,6,122
33,145,2,6,124
32,147,2,6,126
96,8,2,6,1
97,10,2,6,3
98,14,2,6,5
99,16,2,6,7
100,18,2,6,9
101,20,2,6,11
102,22,2,6,13
103,24,2,6,15
104,26,2,6,17
105,28,2,6,19
106,30,2,6,21
107,32,2,6,23
108,36,2,6,25
109,38,2,6,27
110,40,2,6,29
111,42,2,6,31
112,44,2,6,33
113,46,2,6,35
114,48,2,6,37
115,50,2,6,39
116,52,2,6,41
117,54,2,6,43
118,58,2,6,45
119,60,2,6,47
120,62,2,6,49
121,64,2,6,51
122,66,2,6,53
123,68,2,6,55
124,70,2,6,57
125,72,2,6,59
126,74,2,6,61
127,76,2,6,63
0,80,2,6,65
1,82,2,6,67
2,84,2,6,69
3,86,2,6,71
4,88,2,6,73
5,90,2,6,75
6,92,2,6,77
7,94,2,6,79
8,96,2,6,81
9,98,2,6,83
10,102,2,6,85
11,104,2,6,87
12,106,2,6,89
13,108,2,6,91
14,110,2,6,93
15,112,2,6,95
16,114,2,6,97
17,116,2,6,99
18,118,2,6,101
19,120,2,6,103
20,124,2,6,105
21,126,2,6,107
22,128,2,6,109
23,130,2,6,111
24,132,2,6,113
25,134,2,6,115
26,136,2,6,117
27,138,2,6,119
28,140,2,6,121
29,142,2,6,123
30,146,2,6,125
31,148,2,6,127
96,8,2,6,1
97,10,2,6,3
98,14,2,6,5
99,16,2,6,7
100,18,2,6,9
101,20,2,6,11
102,22,2,6,13
103,24,2,6,15
104,26,2,6,17
105,28,2,6,19
106,30,2,6,21
107,32,2,6,23
108,36,2,6,25
109,38,2,6,27
110,40,2,6,29
111,42,2,6,31
112,44,2,6,33
113,46,2,6,35
114,48,2,6,37
115,50,2,6,39
116,52,2,6,41
117,54,2,6,43
118,58,2,6,45
119,60,2,6,47
120,62,2,6,49
121,64,2,6,51
122,66,2,6,53
123,68,2,6,55
124,70,2,6,57
125,72,2,6,59
126,74,2,6,61
127,76,2,6,63
0,80,2,6,65
1,82,2,6,67
2,84,2,6,69
3,86,2,6,71
4,88,2,6,73
5,90,2,6,75
6,92,2,6,77
7,94,2,6,79
8,96,2,6,81
9,98,2,6,83
10,102,2,6,85
11,104,2,6,87
12,106,2,6,89
13,108,2,6,91
14,110,2,6,93
15,112,2,6,95
16,114,2,6,97
17,116,2,6,99
18,118,2,6,101
19,120,2,6,103
20,124,2,6,105
21,126,2,6,107
22,128,2,6,109
23,130,2,6,111
24,132,2,6,113
25,134,2,6,115
26,136,2,6,117
27,138,2,6,119
28,140,2,6,121
29,142,2,6,123
30,146,2,6,125
31,148,2,6,127
223,7,2,14,0
222,9,2,14,2
221,13,2,14,4
220,15,2,14,6
219,17,2,14,8
218,19,2,14,10
217,21,2,14,12
216,23,2,14,14
215,25,2,14,16
214,27,2,14,18
213,29,2,14,20
212,31,2,14,22
211,35,2,14,24
210,37,2,14,26
209,39,2,14,28
208,41,2,14,30
207,43,2,14,32
206,45,2,14,34
205,47,2,14,36
204,49,2,14,38
203,51,2,14,40
202,53,2,14,42
201,57,2,14,44
200,59,2,14,46
199,61,2,14,48
198,63,2,14,50
197,65,2,14,52
196,67,2,14,54
195,69,2,14,56
194,71,2,14,58
193,73,2,14,60
192,75,2,14,62
191,79,2,14,64
190,81,2,14,66
189,83,2,14,68
188,85,2,14,70
187,87,2,14,72
186,89,2,14,74
185,91,2,14,76
184,93,2,14,78
183,95,2,14,80
182,97,2,14,82
181,101,2,14,84
180,103,2,14,86
179,105,2,14,88
178,107,2,14,90
177,109,2,14,92
176,111,2,14,94
175,113,2,14,96
174,115,2,14,98
173,117,2,14,100
172,119,2,14,102
171,123,2,14,104
170,125,2,14,106
169,127,2,14,108
168,129,2,14,110
167,131,2,14,112
166,133,2,14,114
165,135,2,14,116
164,137,2,14,118
163,139,2,14,120
162,141,2,14,122
161,145,2,14,124
160,147,2,14,126
223,7,2,14,0
222,9,2,14,2
221,13,2,14,4
220,15,2,14,6
219,17,2,14,8
218,19,2,14,10
217,21,2,14,12
216,23,2,14,14
215,25,2,14,16
214,27,2,14,18
213,29,2,14,20
212,31,2,14,22
211,35,2,14,24
210,37,2,14,26
209,39,2,14,28
208,41,2,14,30
207,43,2,14,32
206,45,2,14,34
205,47,2,14,36
204,49,2,14,38
203,51,2,14,40
202,53,2,14,42
201,57,2,14,44
200,59,2,14,46
199,61,2,14,48
198,63,2,14,50
197,65,2,14,52
196,67,2,14,54
195,69,2,14,56
194,71,2,14,58
193,73,2,14,60
192,75,2,14,62
191,79,2,14,64
190,81,2,14,66
189,83,2,14,68
188,85,2,14,70
187,87,2,14,72
186,89,2,14,74
185,91,2,14,76
184,93,2,14,78
183,95,2,14,80
182,97,2,14,82
181,101,2,14,84
180,103,2,14,86
179,105,2,14,88
178,107,2,14,90
177,109,2,14,92
176,111,2,14,94
175,113,2,14,96
174,115,2,14,98
173,117,2,14,100
172,119,2,14,102
171,123,2,14,104
170,125,2,14,106
169,127,2,14,108
168,129,2,14,110
167,131,2,14,112
166,133,2,14,114
165,135,2,14,116
164,137,2,14,118
163,139,2,14,120
162,141,2,14,122
161,145,2,14,124
160,147,2,14,126
224,8,2,14,1
225,10,2,14,3
226,14,2,14,5
227,16,2,14,7
228,18,2,14,9
229,20,2,14,11
230,22,2,14,13
231,24,2,14,15
232,26,2,14,17
233,28,2,14,19
234,30,2,14,21
235,32,2,14,23
236,36,2,14,25
237,38,2,14,27
238,40,2,14,29
239,42,2,14,31
240,44,2,14,33
241,46,2,14,35
242,48,2,14,37
243,50,2,14,39
244,52,2,14,41
245,54,2,14,43
246,58,2,14,45
247,60,2,14,47
248,62,2,14,49
249,64,2,14,51
250,66,2,14,53
251,68,2,14,55
252,70,2,14,57
253,72,2,14,59
254,74,2,14,61
255,76,2,14,63
128,80,2,14,65
129,82,2,14,67
130,84,2,14,69
131,86,2,14,71
132,88,2,14,73
133,90,2,14,75
134,92,2,14,77
135,94,2,14,79
136,96,2,14,81
137,98,2,14,83
138,102,2,14,85
139,104,2,14,87
140,106,2,14,89
141,108,2,14,91
142,110,2,14,93
143,112,2,14,95
144,114,2,14,97
145,116,2,14,99
146,118,2,14,101
147,120,2,14,103
148,124,2,14,105
149,126,2,14,107
150,128,2,14,109
151,130,2,14,111
152,132,2,14,113
153,134,2,14,115
154,136,2,14,117
155,138,2,14,119
156,140,2,14,121
157,142,2,14,123
158,146,2,14,125
159,148,2,14,127
224,8,2,14,1
225,10,2,14,3
226,14,2,14,5
227,16,2,14,7
228,18,2,14,9
229,20,2,14,11
230,22,2,14,13
231,24,2,14,15
232,26,2,14,17
233,28,2,14,19
234,30,2,14,21
235,32,2,14,23
236,36,2,14,25
237,38,2,14,27
238,40,2,14,29
239,42,2,14,31
240,44,2,14,33
241,46,2,14,35
242,48,2,14,37
243,50,2,14,39
244,52,2,14,41
245,54,2,14,43
246,58,2,14,45
247,60,2,14,47
248,62,2,14,49
249,64,2,14,51
250,66,2,14,53
251,68,2,14,55
252,70,2,14,57
253,72,2,14,59
254,74,2,14,61
255,76,2,14,63
128,80,2,14,65
129,82,2,14,67
130,84,2,14,69
131,86,2,14,71
132,88,2,14,73
133,90,2,14,75
134,92,2,14,77
135,94,2,14,79
136,96,2,14,81
137,98,2,14,83
138,102,2,14,85
139,104,2,14,87
140,106,2,14,89
141,108,2,14,91
142,110,2,14,93
143,112,2,14,95
144,114,2,14,97
145,116,2,14,99
146,118,2,14,101
147,120,2,14,103
148,124,2,14,105
149,126,2,14,107
150,128,2,14,109
151,130,2,14,111
152,132,2,14,113
153,134,2,14,115
154,136,2,14,117
155,138,2,14,119
156,140,2,14,121
157,142,2,14,123
158,146,2,14,125
159,148,2,14,127
351,7,2,22,0
350,9,2,22,2
349,13,2,22,4
348,15,2,22,6
347,17,2,22,8
346,19,2,22,10
345,21,2,22,12
344,23,2,22,14
343,25,2,22,16
342,27,2,22,18
341,29,2,22,20
340,31,2,22,22
339,35,2,22,24
338,37,2,22,26
337,39,2,22,28
336,41,2,22,30
335,43,2,22,32
334,45,2,22,34
333,47,2,22,36
332,49,2,22,38
331,51,2,22,40
330,53,2,22,42
329,57,2,22,44
328,59,2,22,46
327,61,2,22,48
326,63,2,22,50
325,65,2,22,52
324,67,2,22,54
323,69,2,22,56
322,71,2,22,58
321,73,2,22,60
320,75,2,22,62
319,79,2,22,64
318,81,2,22,66
317,83,2,22,68
316,85,2,22,70
315,87,2,22,72
314,89,2,22,74
313,91,2,22,76
312,93,2,22,78
311,95,2,22,80
310,97,2,22,82
309,101,2,22,84
308,103,2,22,86
307,105,2,22,88
306,107,2,22,90
305,109,2,22,92
304,111,2,22,94
303,113,2,22,96
302,115,2,22,98
301,117,2,22,100
300,119,2,22,102
299,123,2,22,104
298,125,2,22,106
297,127,2,22,108
296,129,2,22,110
295,131,2,22,112
294,133,2,22,114
293,135,2,22,116
292,137,2,22,118
291,139,2,22,120
290,141,2,22,122
289,145,2,22,124
288,147,2,22,126
351,7,2,22,0
350,9,2,22,2
349,13,2,22,4
348,15,2,22,6
347,17,2,22,8
346,19,2,22,10
345,21,2,22,12
344,23,2,22,14
343,25,2,22,16
342,27,2,22,18
341,29,2,22,20
340,31,2,22,22
339,35,2,22,24
338,37,2,22,26
337,39,2,22,28
336,41,2,22,30
335,43,2,22,32
334,45,2,22,34
333,47,2,22,36
332,49,2,22,38
331,51,2,22,40
330,53,2,22,42
329,57,2,22,44
328,59,2,22,46
327,61,2,22,48
326,63,2,22,50
325,65,2,22,52
324,67,2,22,54
323,69,2,22,56
322,71,2,22,58
321,73,2,22,60
320,75,2,22,62
319,79,2,22,64
318,81,2,22,66
317,83,2,22,68
316,85,2,22,70
315,87,2,22,72
314,89,2,22,74
313,91,2,22,76
312,93,2,22,78
311,95,2,22,80
310,97,2,22,82
309,101,2,22,84
308,103,2,22,86
307,105,2,22,88
306,107,2,22,90
305,109,2,22,92
304,111,2,22,94
303,113,2,22,96
302,115,2,22,98
301,117,2,22,100
300,119,2,22,102
299,123,2,22,104
298,125,2,22,106
297,127,2,22,108
296,129,2,22,110
295,131,2,22,112
294,133,2,22,114
293,135,2,22,116
292,137,2,22,118
291,139,2,22,120
290,141,2,22,122
289,145,2,22,124
288,147,2,22,126
352,8,2,22,1
353,10,2,22,3
354,14,2,22,5
355,16,2,22,7
356,18,2,22,9
357,20,2,22,11
358,22,2,22,13
359,24,2,22,15
360,26,2,22,17
361,28,2,22,19
362,30,2,22,21
363,32,2,22,23
364,36,2,22,25
365,38,2,22,27
366,40,2,22,29
367,42,2,22,31
368,44,2,22,33
369,46,2,22,35
370,48,2,22,37
371,50,2,22,39
372,52,2,22,41
373,54,2,22,43
374,58,2,22,45
375,60,2,22,47
376,62,2,22,49
377,64,2,22,51
378,66,2,22,53
379,68,2,22,55
380,70,2,22,57
381,72,2,22,59
382,74,2,22,61
383,76,2,22,63
256,80,2,22,65
257,82,2,22,67
258,84,2,22,69
259,86,2,22,71
260,88,2,22,73
261,90,2,22,75
262,92,2,22,77
263,94,2,22,79
264,96,2,22,81
265,98,2,22,83
266,102,2,22,85
267,104,2,22,87
268,106,2,22,89
269,108,2,22,91
270,110,2,22,93
271,112,2,22,95
272,114,2,22,97
273,116,2,22,99
274,118,2,22,101
275,120,2,22,103
276,124,2,22,105
277,126,2,22,107
278,128,2,22,109
279,130,2,22,111
280,132,2,22,113
281,134,2,22,115
282,136,2,22,117
283,138,2,22,119
284,140,2,22,121
285,142,2,22,123
286,146,2,22,125
287,148,2,22,127
352,8,2,22,1
353,10,2,22,3
354,14,2,22,5
355,16,2,22,7
356,18,2,22,9
357,20,2,22,11
358,22,2,22,13
359,24,2,22,15
360,26,2,22,17
361,28,2,22,19
362,30,2,22,21
363,32,2,22,23
364,36,2,22,25
365,38,2,22,27
366,40,2,22,29
367,42,2,22,31
368,44,2,22,33
369,46,2,22,35
370,48,2,22,37
371,50,2,22,39
372,52,2,22,41
373,54,2,22,43
374,58,2,22,45
375,60,2,22,47
376,62,2,22,49
377,64,2,22,51
378,66,2,22,53
379,68,2,22,55
380,70,2,22,57
381,72,2,22,59
382,74,2,22,61
383,76,2,22,63
256,80,2,22,65
257,82,2,22,67
258,84,2,22,69
259,86,2,22,71
260,88,2,22,73
261,90,2,22,75
262,92,2,22,77
263,94,2,22,79
264,96,2,22,81
265,98,2,22,83
266,102,2,22,85
267,104,2,22,87
268,106,2,22,89
269,108,2,22,91
270,110,2,22,93
271,112,2,22,95
272,114,2,22,97
273,116,2,22,99
274,118,2,22,101
275,120,2,22,103
276,124,2,22,105
277,126,2,22,107
278,128,2,22,109
279,130,2,22,111
280,132,2,22,113
281,134,2,22,115
282,136,2,22,117
283,138,2,22,119
284,140,2,22,121
285,142,2,22,123
286,146,2,22,125
287,148,2,22,127
95,7,1,7,0
94,9,1,7,2
93,13,1,7,4
92,15,1,7,6
91,17,1,7,8
90,19,1,7,10
89,21,1,7,12
88,23,1,7,14
87,25,1,7,16
86,27,1,7,18
85,29,1,7,20
84,31,1,7,22
83,35,1,7,24
82,37,1,7,26
81,39,1,7,28
80,41,1,7,30
79,43,1,7,32
78,45,1,7,34
77,47,1,7,36
76,49,1,7,38
75,51,1,7,40
74,53,1,7,42
73,57,1,7,44
72,59,1,7,46
71,61,1,7,48
70,63,1,7,50
69,65,1,7,52
68,67,1,7,54
67,69,1,7,56
66,71,1,7,58
65,73,1,7,60
64,75,1,7,62
63,79,1,7,64
62,81,1,7,66
61,83,1,7,68
60,85,1,7,70
59,87,1,7,72
58,89,1,7,74
57,91,1,7,76
56,93,1,7,78
55,95,1,7,80
54,97,1,7,82
53,101,1,7,84
52,103,1,7,86
51,105,1,7,88
50,107,1,7,90
49,109,1,7,92
48,111,1,7,94
47,113,1,7,96
46,115,1,7,98
45,117,1,7,100
44,119,1,7,102
43,123,1,7,104
42,125,1,7,106
41,127,1,7,108
40,129,1,7,110
39,131,1,7,112
38,133,1,7,114
37,135,1,7,116
36,137,1,7,118
35,139,1,7,120
34,141,1,7,122
33,145,1,7,124
32,147,1,7,126
95,7,1,7,0
94,9,1,7,2
93,13,1,7,4
92,15,1,7,6
91,17,1,7,8
90,19,1,7,10
89,21,1,7,12
88,23,1,7,14
87,25,1,7,16
86,27,1,7,18
85,29,1,7,20
84,31,1,7,22
83,35,1,7,24
82,37,1,7,26
81,39,1,7,28
80,41,1,7,30
79,43,1,7,32
78,45,1,7,34
77,47,1,7,36
76,49,1,7,38
75,51,1,7,40
74,53,1,7,42
73,57,1,7,44
72,59,1,7,46
71,61,1,7,48
70,63,1,7,50
69,65,1,7,52
68,67,1,7,54
67,69,1,7,56
66,71,1,7,58
65,73,1,7,60
64,75,1,7,62
63,79,1,7,64
62,81,1,7,66
61,83,1,7,68
60,85,1,7,70
59,87,1,7,72
58,89,1,7,74
57,91,1,7,76
56,93,1,7,78
55,95,1,7,80
54,97,1,7,82
53,101,1,7,84
52,103,1,7,86
51,105,1,7,88
50,107,1,7,90
49,109,1,7,92
48,111,1,7,94
47,113,1,7,96
46,115,1,7,98
45,117,1,7,100
44,119,1,7,102
43,123,1,7,104
42,125,1,7,106
41,127,1,7,108
40,129,1,7,110
39,131,1,7,112
38,133,1,7,114
37,135,1,7,116
36,137,1,7,118
35,139,1,7,120
34,141,1,7,122
33,145,1,7,124
32,147,1,7,126
96,8,1,7,1
97,10,1,7,3
98,14,1,7,5
99,16,1,7,7
100,18,1,7,9
101,20,1,7,11
102,22,1,7,13
103,24,1,7,15
104,26,1,7,17
105,28,1,7,19
106,30,1,7,21
107,32,1,7,23
108,36,1,7,25
109,38,1,7,27
110,40,1,7,29
111,42,1,7,31
112,44,1,7,33
113,46,1,7,35
114,48,1,7,37
115,50,1,7,39
116,52,1,7,41
117,54,1,7,43
118,58,1,7,45
119,60,1,7,47
120,62,1,7,49
121,64,1,7,51
122,66,1,7,53
123,68,1,7,55
124,70,1,7,57
125,72,1,7,59
126,74,1,7,61
127,76,1,7,63
4,80,1,7,65
5,82,1,7,67
6,84,1,7,69
7,86,1,7,71
8,88,1,7,73
9,90,1,7,75
10,92,1,7,77
11,94,1,7,79
12,96,1,7,81
13,98,1,7,83
14,102,1,7,85
15,104,1,7,87
16,106,1,7,89
17,108,1,7,91
18,110,1,7,93
19,112,1,7,95
20,114,1,7,97
21,116,1,7,99
22,118,1,7,101
23,120,1,7,103
24,124,1,7,105
25,126,1,7,107
26,128,1,7,109
27,130,1,7,111
28,132,1,7,113
29,134,1,7,115
30,136,1,7,117
31,138,1,7,119
0,140,1,7,121
1,142,1,7,123
2,146,1,7,125
3,148,1,7,127
96,8,1,7,1
97,10,1,7,3
98,14,1,7,5
99,16,1,7,7
100,18,1,7,9
101,20,1,7,11
102,22,1,7,13
103,24,1,7,15
104,26,1,7,17
105,28,1,7,19
106,30,1,7,21
107,32,1,7,23
108,36,1,7,25
